읍면동,민박명,소재지,데이터기준일
동지역,칸나하우스,제주시 테우해안로 154-1(이호동),20211123
동지역,하늘타리,제주시 연대마을길 59(외도동),20211123
동지역,돌꽃펜션민박,제주시 서해안로 572-1(용담삼동),20211123
동지역,길벗하우스,제주시 수정길 11(외도동),20211123
동지역,새봄민박,제주시 선사로8길 12(삼양일동),20211123
동지역,제주공항고추잠자리게스트하우스,제주시 도령로 190(연동),20211123
동지역,팬더 민박,제주시 연동3길 35(연동),20211123
동지역,맬록게스트하우스민박,제주시 진서로 58-3(화북동),20211123
동지역,쁘띠제주빅터민박,"제주시 서해안로 338, 201호(도두동)",20211123
동지역,또랑게스트하우스민박,제주시 한북로 338(아라동),20211123
동지역,우리집에왜왔니,제주시 내도1길 12(외도동),20211123
동지역,둥지민박,제주시 선사로8길 10-3(삼양일동),20211123
동지역,힐링타임민박,제주시 서해안로 210(도두동),20211123
동지역,하늘을 나는 피터팬민박,제주시 서해안로 135(도두동),20211123
동지역,쁘띠빅터펜션민박,제주시 서해안로 340(도두동),20211123
동지역,도두파크민박,"제주시 서해안로 236,4층 401호(도두동)",20211123
동지역,삼양2022 민박,제주시 설촌로 13(삼양이동),20211123
동지역,제주소년게스트하우스민박,"제주시 서흘길 41, 2층(삼양일동)",20211123
동지역,R&T House,제주시 신비마을1길 44-1(해안동),20211123
동지역,제주공항마씸,제주시 성화로4길 35(용담이동),20211123
동지역,자몽자몽&사랑채,제주시 해안마을7나길 3(노형동),20211123
동지역,제주연미민박,제주시 연사6길 4(오라동),20211123
동지역,아라스테이,제주시 기자길 64-2(아라동),20211123
동지역,더 뷰,제주시 번영로 661(회천동),20211123
동지역,더 원,제주시 번영로 663(회천동),20211123
동지역,제주민박,제주시 용담로9길 6-1(용담동),20211123
동지역,JW,"제주시 서해안로 540, 301호(용담삼동)",20211123
동지역,더 준,제주시 번영로 659(회천동),20211123
동지역,제주 하늘지기,제주시 해안마을5길 124-13(해안동),20211123
동지역,BP 게스트하우스,제주시 신대로17길 29(연동),20211123
동지역,관음사 가는 길,제주시 산록북로 819(아라일동),20211123
동지역,소담소담,제주시 흥운길 63-4(용담이동),20211123
동지역,모나미게스트하우스,제주시 서해안로 131(도두동),20211123
동지역,문하우스민박,제주시 정실동길 26(오라이동),20211123
동지역,소고배,제주시 월성로4길 31(용담삼동),20211123
동지역,오가멍,제주시 서흘길 30(삼양일동),20211123
동지역,어영하우스,제주시 서해안로 488-4(용담3동),20211123
동지역,제주집,제주시 원당로9길 25(삼양일동),20211123
동지역,해피팬션,제주시 월대1길 4(외도이동),20211123
동지역,해길하우스,제주시 월산남길 46(노형동),20211123
동지역,게스트하우스 7,제주시 용문로 168(용담이동),20211123
동지역,지슬하우스,제주시 신광로1길 1-1(연동),20211123
동지역,휘게힐,제주시 원당로10길 8(삼양일동),20211123
동지역,리틀해녀(Little Haenyeo),제주시 용마로3길 10-7(용담삼동),20211123
동지역,달빛바다펜션,제주시 어영길 64-12(용담삼동),20211123
동지역,브릭 게스트하우스,제주시 서사로 163(오라일동),20211123
동지역,드루와드루와,제주시 내도3길 4(내도동),20211123
동지역,leewoo stay(리:우스테이),제주시 선사로8길 11(삼양일동),20211123
동지역,타워텔,제주시 용두암길 2(용담이동),20211123
동지역,해변의집,제주시 서해안로 224-1(도두동),20211123
동지역,BJ STAY,제주시 용문로18길 27-41(용담이동),20211123
동지역,민 하우스,제주시 오등봉동길 26(오등동),20211123
동지역,블루마린,제주시 용마서1길 11(용담삼동),20211123
동지역,라임민박,제주시 도두봉6길 29(도두동),20211123
동지역,공항근처게스트하우스,제주시 용원3길 5-1(용담이동),20211123
동지역,리스106,제주시 주르레남길 81-25(노형동),20211123
동지역,아담한집,제주시 부록1길 6-7(화북동),20211123
동지역,뷰티풀메스(싱자프로젝트),제주시 현사길 21-1(이호동),20211123
동지역,JH민박,제주시 다호길 102(도두이동),20211123
동지역,첫날밤,제주시 용화로 22-1(용담이동),20211123
동지역,영혼의 친구,제주시 오등1길 45-2(오등동),20211123
동지역,중흥민박,"제주시 진군길 58, 301호(노형동)",20211123
동지역,파티앤썸 해안풍경점,제주시 신사수2길 6(도두이동),20211123
동지역,제주 리틀포레스트,"제주시 1100로 2977-15, 2층(노형동)",20211123
동지역,수지게스트하우스,"제주시 논세길 28-1, 가동(내도동)",20211123
동지역,디오름펜션민박,제주시 오등14길 8-10(오등동),20211123
동지역,수지게스트하우스2,"제주시 논세길 28-1, 나동(내도동)",20211123
동지역,귤밭스테이제주언니,"제주시 월산남길 60-8, 제2호(노형동)",20211123
동지역,제주에코펜션형,"제주시 미리내길 207, 101호(노형동)",20211123
동지역,제주게스트하우스민박,제주시 용화로10길 14(용담이동),20211123
동지역,다온,제주시 문송1길 17(연동),20211123
동지역,별이네,제주시 신성마을2길 9(도두동),20211123
동지역,봉스테이,제주시 봉개대동10길 4(봉개동),20211123
동지역,미야의뜰(Miya`s garden),제주시 용담로1길 4(용담삼동),20211123
동지역,스토리하우스민박,제주시 도리중길 37 (이호일동),20211123
동지역,조밤나무집,제주시 월산남길60-8(노형동),20211123
동지역,삼성재,제주시 월랑로12길 25-6(노형동),20211123
동지역,서영이네,제주시 내도5길 9(내도동),20211123
동지역,해마을,제주시 서해안로 82(이호일동),20211123
동지역,양씨하우스,제주시 오라로1길 7-1(오라동),20211123
동지역,용담민박,제주시 용화로9길 34(용담이동),20211123
동지역,제주비치하우스,"제주시 서해안로 456-2, 3층(용담삼동)",20211123
동지역,현사민박,제주시 현사길 18(이호일동),20211123
동지역,차롱스,제주시 내도중길 9 (내도동),20211123
동지역,소못스테이,제주시 용마로4길 13(용담삼동),20211123
동지역,씨스테이용두암,"제주시 용마로4길 15, 2층(용담삼동)",20211123
동지역,내도레미민박,제주시 내도1길 6-1(내도동),20211123
동지역,퐁낭하우스민박,제주시 내도1길 8-1(내도동),20211123
동지역,캐슬블랙스톤1민박,"제주시 계명5길 22, 111동(외도동)",20211123
동지역,캐슬블랙스톤2민박,"제주시 계명5길 22, 110동(외도동)",20211123
동지역,용담돌집민박,제주시 용원길 8(용담이동),20211123
동지역,바닷가쉼터민박,제주시 어영길 45(용담삼동),20211123
동지역,용스테이민박,제주시 명주길 3(연동),20211123
동지역,파인힐민박,제주시 해안마을7나길 7-15(해안동),20211123
동지역,제주바당민박,제주시 선사로8길 85(삼양일동),20211123
동지역,JeJu guesthouse 민박,제주시 신성마을길 14-11(도두이동),20211123
동지역,치치인제주민박,제주시 우평로 28-1(노형동),20211123
동지역,THE TIME 민박,제주시 신대로13길 44-2(연동),20211123
동지역,제이에스프라이빗타운126민박,"제주시 해안마을13길 30-53, 126동(해안동)",20211123
동지역,도두다민박,제주시 도두봉6길 9-4(도두동),20211123
동지역,뜨라네민박,제주시 오등봉길 45-4(도남동),20211123
동지역,유니가족펜션,제주시 원당북로 78(삼양일동),20211123
동지역,유가헌민박,제주시 광평서길 14-2(노형동),20211123
동지역,제주도 공항게스트하우스 페이지 민박,"제주시 테우해안로 172, 2층",20211123
동지역,서마루,제주시 금산3길 10-6,20211123
동지역,오렌지 하우스,제주시 월산남길 9,20211123
동지역,제이에스프라이빗타운 124동,"제주시 해안마을13길 30-49, 124동",20211123
동지역,슬로우하우스,제주시 도남동 67-23,20211123
동지역,이호 1820 게스트하우스,"제주시 현사길 47, 2동",20211123
동지역,돌돌 게스트하우스,제주시 내도동 625-6,20211123
동지역,영순이네,"제주시 봉개동 848-36, 123동",20211123
동지역,부미갤러리,"제주시 은남3길 19, 2층",20211123
동지역,제주택,제주시 벌랑1길 66-1,20211123
동지역,하나네,제주시 설촌로4길 10,20211123
동지역,제주 달콤 풀빌라,제주시 해안마을13길 30-10,20211123
동지역,예스준,제주시 서해안로 232,20211123
동지역,스테이달꿈,제주시 서해안로 468-4,20211123
동지역,낮은제주,제주시 벌랑6길 10-2,20211123
동지역,스테이영,제주시 광평안길 16,20211123
동지역,몽코실,제주시 수목원서길 75,20211123
동지역,제주 유(you),제주시 노형동 1271-5,20211123
동지역,메종드 씨엘 풀빌라,"제주시 해안마을 13길 30-55, 127동",20211123
동지역,제이에스 풀빌라,"제주시 해안마을 13길 30-39, 120동",20211123
동지역,용마로 민박,제주시 용마로 1-2,20211123
동지역,이안 스테이,제주시 계명 3길 4-2,20211123
동지역,어느,제주시 한라대학로 63,20211123
동지역,뷰타워 게스트하우스,제주시 서해안로 346-9,20211123
동지역,이디완,제주시 백포서 3길 1,20211123
동지역,세유랑,제주시 건주로 7길 27,20211123
동지역,또시오라,제주시 서해안로 446-2,20211123
동지역,또시오젠,제주시 서해안로 446-3,20211123
동지역,라라 하우스,제주시 제성5길 10,20211123
동지역,에밀리 하우스,제주시 진동로 1,20211123
동지역,바다닮다,제주시 백포중길 1-2,20211123
동지역,JU`s HOME,제주시 벌랑1길 37-12,20211123
동지역,이호 18204,"제주시 현사길 47, 4동",20211123
동지역,수상한 집,제주시 도련3길 14-4,20211123
동지역,그냥쉬자,제주시 신비마을길 87-26,20211123
동지역,풀빌라 125,제주시 해안마을 13길 30-51,20211123
동지역,별장민박,제주시 명림로 214-14,20211123
동지역,라온민박,제주시 공설로5길 20,20211123
동지역,평화쉼터,제주시 명림로 300-2,20211123
동지역,벌랑 616,제주시 벌랑6길 16,20211123
동지역,아빠가 지은집,제주시 황사평길 120-19,20211123
동지역,풀빌라,"제주시 해안마을 13길 30-12, B105호",20211123
동지역,바닷가 돌담집,제주시 벌랑서길 59-6,20211123
동지역,제주공항게스트하우스 점보네파티 8PM,제주시 용마서1길 36,20211123
동지역,엔젤,"제주시 해안마을 13길 30-37, 121동",20211123
동지역,데이드림,"제주시 오등봉동길 24-1, 201호",20211123
동지역,회천사랑,제주시 동회천길 2-3,20211123
동지역,제주복집,제주시 명주길 8-20,20211123
동지역,제주도 하숙집,"제주시 절물 3길 22-4, 1층",20211123
동지역,도리민박,제주시 도리중길 21-1,20211123
동지역,제주 보눔,제주시 해안마을2길 7,20211123
동지역,제주시크릿가든,제주시 해안마을13길 30-45,20211123
동지역,만원민박,제주시 연동4길 16-5,20211123
동지역,노마드인제주,"제주시 용마로4길 5, 2층",20211123
동지역,우영팟,제주시 연사6길 42,20211123
동지역,제주복집,제주시 이호일동 백포서길 33번길,20211123
동지역,델마,제주시 외도이동 1956-27,20211123
동지역,제주 올레로 MOON 민박,제주시 일주서로 7335-1(외도이동),20211123
동지역,김녕집,제주시 건화길 3-4,20211123
동지역,더블루,제주시 벌랑4길 21,20211123
동지역,한라산게스트하우스,제주시 제주대학로 77,20211123
동지역,제주 섬타임즈,제주시 외도이동 2041-1,20211123
동지역,카이터스,"제주시 매촌4길 3, 2층",20211123
동지역,쭌이하우스,제주시 용담로 60,20211123
동지역,마당민박,제주시 원당로11길 14,20211123
동지역,오소록한 벽돌집,제주시 정실6길 18-2,20211123
동지역,드랑드랑,제주시 사라길 126(도평동),20211123
동지역,매듭,제주시 서해안로 502(용담삼동),20211123
동지역,용두암빌리지,제주시 용마서1길 27-5(용담삼동),20211123
동지역,노형 하울 민박,제주시 월랑로6길 3(노형동),20211123
동지역,꿈꾸는 바다,제주시 도두항서길 65(도두동),20211123
동지역,해피니스,제주시 주르레남길 81-27(해안동),20211123
동지역,제주하늘키즈펜션,제주시 계명2길 17(외도동),20211123
동지역,바위섬펜션,제주시 용담로7길 24(용담이동),20211123
동지역,지우하우스,제주시 월산남길 14(노형동),20211123
동지역,곱다헌,제주시 연오로 72(연동),20211123
